===============================================================================
EXTENSION NAME : linecounter
EXTENSION VERSION : 0.2.2
-------------------------------------------------------------------------------
count time : 2019-11-12 18:39:54
count workspace : d:\phpStudy\PHPTutorial\WWW\teahouse
total files : 7217
total code lines : 5824314
total comment lines : 190929
total blank lines : 248607

    statistics
   |      extension|     total code|  total comment|    total blank|percent|
   -------------------------------------------------------------------------
thinkphp\library\think\Exception.php, code is 14, comment is 34, blank is 6.
thinkphp\library\think\exception\ClassNotFoundException.php, code is 15, comment is 14, blank is 3.
thinkphp\library\think\exception\DbException.php, code is 17, comment is 19, blank is 6.
thinkphp\library\think\exception\ErrorException.php, code is 20, comment is 31, blank is 6.
thinkphp\library\think\exception\Handle.php, code is 173, comment is 69, blank is 24.
thinkphp\library\think\exception\HttpException.php, code is 21, comment is 9, blank is 6.
thinkphp\library\think\exception\HttpResponseException.php, code is 15, comment is 12, blank is 6.
thinkphp\library\think\exception\PDOException.php, code is 15, comment is 20, blank is 4.
thinkphp\library\think\exception\RouteNotFoundException.php, code is 9, comment is 9, blank is 4.
thinkphp\library\think\exception\TemplateNotFoundException.php, code is 15, comment is 14, blank is 4.
thinkphp\library\think\exception\ThrowableError.php, code is 32, comment is 9, blank is 6.
thinkphp\library\think\exception\ValidateException.php, code is 15, comment is 14, blank is 4.
thinkphp\library\think\File.php, code is 244, comment is 130, blank is 37.
thinkphp\library\think\Hook.php, code is 82, comment is 44, blank is 10.
thinkphp\library\think\Lang.php, code is 119, comment is 84, blank is 14.
thinkphp\library\think\Loader.php, code is 393, comment is 124, blank is 48.
thinkphp\library\think\Log.php, code is 109, comment is 79, blank is 20.
thinkphp\library\think\log\driver\File.php, code is 67, comment is 23, blank is 11.
thinkphp\library\think\log\driver\Socket.php, code is 180, comment is 51, blank is 23.
thinkphp\library\think\log\driver\Test.php, code is 9, comment is 18, blank is 3.
thinkphp\library\think\Model.php, code is 1162, comment is 580, blank is 135.
thinkphp\library\think\model\Collection.php, code is 34, comment is 38, blank is 7.
thinkphp\library\think\model\Merge.php, code is 192, comment is 98, blank is 28.
thinkphp\library\think\model\Pivot.php, code is 15, comment is 15, blank is 6.
thinkphp\library\think\model\Relation.php, code is 54, comment is 54, blank is 11.
thinkphp\library\think\model\relation\BelongsTo.php, code is 70, comment is 52, blank is 10.
thinkphp\library\think\model\relation\BelongsToMany.php, code is 209, comment is 127, blank is 24.
thinkphp\library\think\model\relation\HasMany.php, code is 150, comment is 103, blank is 19.
thinkphp\library\think\model\relation\HasManyThrough.php, code is 55, comment is 59, blank is 10.
thinkphp\library\think\model\relation\HasOne.php, code is 89, comment is 58, blank is 12.
thinkphp\library\think\model\relation\MorphMany.php, code is 133, comment is 89, blank is 17.
thinkphp\library\think\model\relation\MorphTo.php, code is 100, comment is 85, blank is 13.
thinkphp\library\think\model\relation\OneToOne.php, code is 152, comment is 142, blank is 22.
thinkphp\library\think\Paginator.php, code is 209, comment is 107, blank is 53.
thinkphp\library\think\paginator\driver\Bootstrap.php, code is 112, comment is 64, blank is 29.
thinkphp\library\think\Process.php, code is 687, comment is 321, blank is 197.
thinkphp\library\think\process\Builder.php, code is 110, comment is 83, blank is 40.
thinkphp\library\think\process\exception\Failed.php, code is 23, comment is 9, blank is 10.
thinkphp\library\think\process\exception\Timeout.php, code is 39, comment is 9, blank is 13.
thinkphp\library\think\process\pipes\Pipes.php, code is 39, comment is 38, blank is 16.
thinkphp\library\think\process\pipes\Unix.php, code is 132, comment is 33, blank is 34.
thinkphp\library\think\process\pipes\Windows.php, code is 154, comment is 42, blank is 32.
thinkphp\library\think\process\Utils.php, code is 47, comment is 21, blank is 7.
thinkphp\library\think\Request.php, code is 972, comment is 530, blank is 100.
thinkphp\library\think\Response.php, code is 164, comment is 124, blank is 40.
thinkphp\library\think\response\Json.php, code is 25, comment is 18, blank is 8.
thinkphp\library\think\response\Jsonp.php, code is 31, comment is 18, blank is 9.
thinkphp\library\think\response\Redirect.php, code is 54, comment is 35, blank is 12.
thinkphp\library\think\response\View.php, code is 44, comment is 37, blank is 8.
thinkphp\library\think\response\Xml.php, code is 49, comment is 39, blank is 7.
thinkphp\library\think\Route.php, code is 1026, comment is 487, blank is 87.
thinkphp\library\think\Session.php, code is 238, comment is 103, blank is 24.
thinkphp\library\think\session\driver\Memcache.php, code is 62, comment is 52, blank is 10.
thinkphp\library\think\session\driver\Memcached.php, code is 69, comment is 54, blank is 10.
thinkphp\library\think\session\driver\Redis.php, code is 65, comment is 57, blank is 14.
thinkphp\library\think\Template.php, code is 803, comment is 337, blank is 40.
thinkphp\library\think\template\driver\File.php, code is 33, comment is 33, blank is 5.
thinkphp\library\think\template\TagLib.php, code is 195, comment is 124, blank is 18.
thinkphp\library\think\template\taglib\Cx.php, code is 387, comment is 252, blank is 37.
thinkphp\library\think\Url.php, code is 251, comment is 53, blank is 15.
thinkphp\library\think\Validate.php, code is 743, comment is 446, blank is 86.
thinkphp\library\think\View.php, code is 112, comment is 106, blank is 18.
thinkphp\library\think\view\driver\Php.php, code is 97, comment is 55, blank is 12.
thinkphp\library\think\view\driver\Think.php, code is 93, comment is 60, blank is 12.
thinkphp\library\traits\controller\Jump.php, code is 93, comment is 55, blank is 9.
thinkphp\library\traits\model\SoftDelete.php, code is 91, comment is 49, blank is 13.
thinkphp\library\traits\think\Instance.php, code is 26, comment is 14, blank is 5.
thinkphp\LICENSE.txt, code is 29, comment is 2, blank is 3.
thinkphp\logo.png, it is a binary file.
thinkphp\phpunit.xml, code is 35, comment is 0, blank is 0.
thinkphp\README.md, code is 93, comment is 9, blank is 20.
thinkphp\start.php, code is 4, comment is 12, blank is 2.
thinkphp\tpl\default_index.tpl, code is 9, comment is 0, blank is 1.
thinkphp\tpl\dispatch_jump.tpl, code is 48, comment is 0, blank is 0.
thinkphp\tpl\page_trace.tpl, code is 70, comment is 0, blank is 1.
thinkphp\tpl\think_exception.tpl, code is 454, comment is 13, blank is 40.
vendor\.gitignore, code is 2, comment is 0, blank is 0.
vendor\autoload.php, code is 3, comment is 1, blank is 3.
vendor\bin\phpunit, code is 9, comment is 7, blank is 2.
vendor\bin\phpunit.bat, code is 4, comment is 0, blank is 0.
vendor\composer\autoload_classmap.php, code is 450, comment is 1, blank is 3.
vendor\composer\autoload_files.php, code is 17, comment is 1, blank is 3.
vendor\composer\autoload_namespaces.php, code is 8, comment is 1, blank is 3.
vendor\composer\autoload_psr4.php, code is 37, comment is 1, blank is 3.
vendor\composer\autoload_real.php, code is 55, comment is 1, blank is 14.
vendor\composer\autoload_static.php, code is 692, comment is 1, blank is 9.
vendor\composer\ClassLoader.php, code is 253, comment is 148, blank is 44.
vendor\composer\installed.json, code is 2990, comment is 0, blank is 122.
vendor\composer\LICENSE, code is 16, comment is 0, blank is 5.
vendor\doctrine\cache\.coveralls.yml, code is 4, comment is 0, blank is 0.
vendor\doctrine\cache\.gitignore, code is 4, comment is 0, blank is 0.
vendor\doctrine\cache\.travis.yml, code is 26, comment is 0, blank is 7.
vendor\doctrine\cache\build.properties, code is 3, comment is 0, blank is 0.
vendor\doctrine\cache\build.xml, code is 87, comment is 0, blank is 13.
vendor\doctrine\cache\composer.json, code is 34, comment is 0, blank is 0.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\ApcCache.php, code is 46, comment is 51, blank is 10.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\ArrayCache.php, code is 33, comment is 50, blank is 11.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\Cache.php, code is 16, comment is 93, blank is 7.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\CacheProvider.php, code is 100, comment is 142, blank is 35.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\ChainCache.php, code is 71, comment is 53, blank is 23.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\ClearableCache.php, code is 6, comment is 32, blank is 2.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\CouchbaseCache.php, code is 53, comment is 57, blank is 11.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\FileCache.php, code is 126, comment is 105, blank is 31.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\FilesystemCache.php, code is 55, comment is 35, blank is 21.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\FlushableCache.php, code is 6, comment is 29, blank is 2.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\MemcacheCache.php, code is 51, comment is 63, blank is 12.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\MemcachedCache.php, code is 58, comment is 64, blank is 12.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\MongoDBCache.php, code is 85, comment is 82, blank is 24.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\MultiGetCache.php, code is 6, comment is 31, blank is 2.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\PhpFileCache.php, code is 58, comment is 41, blank is 21.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\PredisCache.php, code is 58, comment is 34, blank is 16.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\RedisCache.php, code is 67, comment is 67, blank is 15.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\RiakCache.php, code is 110, comment is 98, blank is 42.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\SQLite3Cache.php, code is 100, comment is 86, blank is 33.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\Version.php, code is 6, comment is 17, blank is 2.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\VoidCache.php, code is 29, comment is 42, blank is 7.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\WinCacheCache.php, code is 37, comment is 46, blank is 8.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\XcacheCache.php, code is 47, comment is 53, blank is 12.
vendor\doctrine\cache\lib\Doctrine\Common\Cache\ZendDataCache.php, code is 33, comment is 43, blank is 7.
vendor\doctrine\cache\LICENSE, code is 16, comment is 0, blank is 3.
vendor\doctrine\cache\phpunit.xml.dist, code is 23, comment is 0, blank is 2.
vendor\doctrine\cache\README.md, code is 8, comment is 2, blank is 6.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\ApcCacheTest.php, code is 16, comment is 0, blank is 4.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\ArrayCacheTest.php, code is 20, comment is 0, blank is 6.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\BaseFileCacheTest.php, code is 42, comment is 0, blank is 13.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\CacheProviderTest.php, code is 58, comment is 5, blank is 9.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\CacheTest.php, code is 258, comment is 62, blank is 61.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\ChainCacheTest.php, code is 69, comment is 0, blank is 25.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\CouchbaseCacheTest.php, code is 39, comment is 0, blank is 8.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\FileCacheTest.php, code is 119, comment is 13, blank is 29.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\FilesystemCacheTest.php, code is 73, comment is 9, blank is 25.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\MemcacheCacheTest.php, code is 44, comment is 0, blank is 10.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\MemcachedCacheTest.php, code is 46, comment is 0, blank is 10.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\MongoDBCacheTest.php, code is 45, comment is 4, blank is 12.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\PhpFileCacheTest.php, code is 118, comment is 24, blank is 37.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\PredisCacheTest.php, code is 51, comment is 13, blank is 15.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\RedisCacheTest.php, code is 33, comment is 0, blank is 7.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\RiakCacheTest.php, code is 33, comment is 22, blank is 9.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\SQLite3CacheTest.php, code is 38, comment is 5, blank is 11.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\VoidCacheTest.php, code is 35, comment is 3, blank is 13.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\WinCacheCacheTest.php, code is 16, comment is 0, blank is 4.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\XcacheCacheTest.php, code is 16, comment is 0, blank is 4.
vendor\doctrine\cache\tests\Doctrine\Tests\Common\Cache\ZendDataCacheTest.php, code is 22, comment is 0, blank is 6.
vendor\doctrine\cache\tests\Doctrine\Tests\DoctrineTestCase.php, code is 5, comment is 3, blank is 2.
vendor\doctrine\cache\tests\Doctrine\Tests\TestInit.php, code is 11, comment is 6, blank is 2.
vendor\doctrine\cache\tests\travis\php.ini, code is 6, comment is 0, blank is 1.
vendor\doctrine\cache\tests\travis\phpunit.travis.xml, code is 30, comment is 0, blank is 5.
vendor\doctrine\cache\UPGRADE.md, code is 11, comment is 0, blank is 5.
vendor\doctrine\instantiator\.gitignore, code is 5, comment is 0, blank is 0.
vendor\doctrine\instantiator\.scrutinizer.yml, code is 45, comment is 0, blank is 1.
vendor\doctrine\instantiator\.travis.install.sh, code is 13, comment is 1, blank is 0.
vendor\doctrine\instantiator\.travis.yml, code is 18, comment is 1, blank is 4.
vendor\doctrine\instantiator\composer.json, code is 44, comment is 0, blank is 1.
vendor\doctrine\instantiator\CONTRIBUTING.md, code is 24, comment is 4, blank is 10.
vendor\doctrine\instantiator\LICENSE, code is 16, comment is 0, blank is 3.
vendor\doctrine\instantiator\phpmd.xml.dist, code is 27, comment is 0, blank is 0.
vendor\doctrine\instantiator\phpunit.xml.dist, code is 22, comment is 0, blank is 0.
vendor\doctrine\instantiator\README.md, code is 26, comment is 9, blank is 14.
vendor\doctrine\instantiator\src\Doctrine\Instantiator\Exception\ExceptionInterface.php, code is 5, comment is 22, blank is 2.
vendor\doctrine\instantiator\src\Doctrine\Instantiator\Exception\InvalidArgumentException.php, code is 24, comment is 32, blank is 6.
vendor\doctrine\instantiator\src\Doctrine\Instantiator\Exception\UnexpectedValueException.php, code is 37, comment is 37, blank is 5.
vendor\doctrine\instantiator\src\Doctrine\Instantiator\Instantiator.php, code is 126, comment is 111, blank is 36.
vendor\doctrine\instantiator\src\Doctrine\Instantiator\InstantiatorInterface.php, code is 6, comment is 29, blank is 2.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorPerformance\InstantiatorPerformanceEvent.php, code is 37, comment is 49, blank is 10.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTest\Exception\InvalidArgumentExceptionTest.php, code is 44, comment is 24, blank is 15.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTest\Exception\UnexpectedValueExceptionTest.php, code is 35, comment is 24, blank is 10.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTest\InstantiatorTest.php, code is 125, comment is 56, blank is 38.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\AbstractClassAsset.php, code is 5, comment is 22, blank is 2.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\ArrayObjectAsset.php, code is 11, comment is 27, blank is 3.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\ExceptionAsset.php, code is 11, comment is 27, blank is 3.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\FinalExceptionAsset.php, code is 11, comment is 27, blank is 3.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\PharAsset.php, code is 11, comment is 27, blank is 3.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\PharExceptionAsset.php, code is 11, comment is 30, blank is 3.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\SerializableArrayObjectAsset.php, code is 20, comment is 37, blank is 5.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\SimpleSerializableAsset.php, code is 19, comment is 37, blank is 5.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\SimpleTraitAsset.php, code is 5, comment is 22, blank is 2.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\UnCloneableAsset.php, code is 14, comment is 32, blank is 4.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\UnserializeExceptionArrayObjectAsset.php, code is 11, comment is 25, blank is 3.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\WakeUpNoticesAsset.php, code is 10, comment is 25, blank is 3.
vendor\doctrine\instantiator\tests\DoctrineTest\InstantiatorTestAsset\XMLReaderAsset.php, code is 11, comment is 27, blank is 3.
vendor\guzzlehttp\guzzle\CHANGELOG.md, code is 477, comment is 51, blank is 77.
vendor\guzzlehttp\guzzle\composer.json, code is 44, comment is 0, blank is 0.
vendor\guzzlehttp\guzzle\LICENSE, code is 16, comment is 1, blank is 3.
vendor\guzzlehttp\guzzle\README.md, code is 45, comment is 12, blank is 14.
vendor\guzzlehttp\guzzle\src\Client.php, code is 262, comment is 110, blank is 50.
vendor\guzzlehttp\guzzle\src\ClientInterface.php, code is 16, comment is 61, blank is 7.
vendor\guzzlehttp\guzzle\src\Cookie\CookieJar.php, code is 217, comment is 64, blank is 33.
vendor\guzzlehttp\guzzle\src\Cookie\CookieJarInterface.php, code is 16, comment is 61, blank is 7.
vendor\guzzlehttp\guzzle\src\Cookie\FileCookieJar.php, code is 49, comment is 32, blank is 9.
vendor\guzzlehttp\guzzle\src\Cookie\SessionCookieJar.php, code is 41, comment is 23, blank is 7.
vendor\guzzlehttp\guzzle\src\Cookie\SetCookie.php, code is 199, comment is 161, blank is 43.
vendor\guzzlehttp\guzzle\src\Exception\BadResponseException.php, code is 22, comment is 3, blank is 2.
vendor\guzzlehttp\guzzle\src\Exception\ClientException.php, code is 3, comment is 3, blank is 1.
vendor\guzzlehttp\guzzle\src\Exception\ConnectException.php, code is 22, comment is 11, blank is 4.
vendor\guzzlehttp\guzzle\src\Exception\GuzzleException.php, code is 3, comment is 9, blank is 1.
vendor\guzzlehttp\guzzle\src\Exception\RequestException.php, code is 119, comment is 70, blank is 28.
vendor\guzzlehttp\guzzle\src\Exception\SeekException.php, code is 17, comment is 6, blank is 4.
vendor\guzzlehttp\guzzle\src\Exception\ServerException.php, code is 3, comment is 3, blank is 1.
vendor\guzzlehttp\guzzle\src\Exception\TooManyRedirectsException.php, code is 3, comment is 0, blank is 1.
vendor\guzzlehttp\guzzle\src\Exception\TransferException.php, code is 3, comment is 0, blank is 1.
vendor\guzzlehttp\guzzle\src\functions.php, code is 144, comment is 94, blank is 27.
vendor\guzzlehttp\guzzle\src\functions_include.php, code is 4, comment is 1, blank is 1.
vendor\guzzlehttp\guzzle\src\Handler\CurlFactory.php, code is 438, comment is 66, blank is 61.
vendor\guzzlehttp\guzzle\src\Handler\CurlFactoryInterface.php, code is 8, comment is 16, blank is 3.
vendor\guzzlehttp\guzzle\src\Handler\CurlHandler.php, code is 24, comment is 15, blank is 6.
vendor\guzzlehttp\guzzle\src\Handler\CurlMultiHandler.php, code is 134, comment is 39, blank is 26.
vendor\guzzlehttp\guzzle\src\Handler\EasyHandle.php, code is 57, comment is 20, blank is 15.
vendor\guzzlehttp\guzzle\src\Handler\MockHandler.php, code is 129, comment is 41, blank is 19.
vendor\guzzlehttp\guzzle\src\Handler\Proxy.php, code is 27, comment is 25, blank is 3.
vendor\guzzlehttp\guzzle\src\Handler\StreamHandler.php, code is 415, comment is 55, blank is 64.
vendor\guzzlehttp\guzzle\src\HandlerStack.php, code is 138, comment is 104, blank is 31.
vendor\guzzlehttp\guzzle\src\MessageFormatter.php, code is 124, comment is 46, blank is 10.
vendor\guzzlehttp\guzzle\src\Middleware.php, code is 153, comment is 90, blank is 12.
vendor\guzzlehttp\guzzle\src\Pool.php, code is 73, comment is 40, blank is 10.
vendor\guzzlehttp\guzzle\src\PrepareBodyMiddleware.php, code is 65, comment is 24, blank is 17.
vendor\guzzlehttp\guzzle\src\RedirectMiddleware.php, code is 155, comment is 53, blank is 29.
vendor\guzzlehttp\guzzle\src\RequestOptions.php, code is 34, comment is 192, blank is 29.
vendor\guzzlehttp\guzzle\src\RetryMiddleware.php, code is 72, comment is 29, blank is 11.
vendor\guzzlehttp\guzzle\src\TransferStats.php, code is 60, comment is 55, blank is 11.
vendor\guzzlehttp\guzzle\src\UriTemplate.php, code is 158, comment is 52, blank is 27.
vendor\guzzlehttp\guzzle\UPGRADING.md, code is 811, comment is 42, blank is 198.
vendor\guzzlehttp\promises\CHANGELOG.md, code is 32, comment is 0, blank is 33.
vendor\guzzlehttp\promises\composer.json, code is 34, comment is 0, blank is 0.
vendor\guzzlehttp\promises\LICENSE, code is 16, comment is 1, blank is 3.
vendor\guzzlehttp\promises\Makefile, code is 9, comment is 1, blank is 4.
vendor\guzzlehttp\promises\README.md, code is 249, comment is 28, blank is 105.
vendor\guzzlehttp\promises\src\AggregateException.php, code is 12, comment is 3, blank is 1.
vendor\guzzlehttp\promises\src\CancellationException.php, code is 5, comment is 3, blank is 1.
vendor\guzzlehttp\promises\src\Coroutine.php, code is 85, comment is 51, blank is 15.
vendor\guzzlehttp\promises\src\EachPromise.php, code is 147, comment is 50, blank is 32.
vendor\guzzlehttp\promises\src\FulfilledPromise.php, code is 62, comment is 8, blank is 12.
vendor\guzzlehttp\promises\src\functions.php, code is 214, comment is 213, blank is 30.
vendor\guzzlehttp\promises\src\functions_include.php, code is 4, comment is 1, blank is 1.
vendor\guzzlehttp\promises\src\Promise.php, code is 209, comment is 40, blank is 31.
vendor\guzzlehttp\promises\src\PromiseInterface.php, code is 18, comment is 67, blank is 8.
vendor\guzzlehttp\promises\src\PromisorInterface.php, code is 6, comment is 8, blank is 1.
vendor\guzzlehttp\promises\src\RejectedPromise.php, code is 64, comment is 11, blank is 12.
vendor\guzzlehttp\promises\src\RejectionException.php, code is 26, comment is 15, blank is 6.
vendor\guzzlehttp\promises\src\TaskQueue.php, code is 38, comment is 22, blank is 6.
vendor\guzzlehttp\promises\src\TaskQueueInterface.php, code is 8, comment is 14, blank is 3.
vendor\guzzlehttp\psr7\CHANGELOG.md, code is 118, comment is 18, blank is 60.
vendor\guzzlehttp\psr7\composer.json, code is 49, comment is 0, blank is 0.
vendor\guzzlehttp\psr7\LICENSE, code is 16, comment is 1, blank is 3.
vendor\guzzlehttp\psr7\README.md, code is 264, comment is 33, blank is 157.
vendor\guzzlehttp\psr7\src\AppendStream.php, code is 151, comment is 52, blank is 38.
vendor\guzzlehttp\psr7\src\BufferStream.php, code is 89, comment is 24, blank is 24.
vendor\guzzlehttp\psr7\src\CachingStream.php, code is 89, comment is 28, blank is 21.
vendor\guzzlehttp\psr7\src\DroppingStream.php, code is 24, comment is 10, blank is 8.
vendor\guzzlehttp\psr7\src\FnStream.php, code is 99, comment is 34, blank is 25.
vendor\guzzlehttp\psr7\src\functions.php, code is 575, comment is 232, blank is 93.
vendor\guzzlehttp\psr7\src\functions_include.php, code is 4, comment is 1, blank is 1.
vendor\guzzlehttp\psr7\src\InflateStream.php, code is 27, comment is 19, blank is 6.
vendor\guzzlehttp\psr7\src\LazyOpenStream.php, code is 18, comment is 15, blank is 6.
vendor\guzzlehttp\psr7\src\LimitStream.php, code is 88, comment is 45, blank is 22.
vendor\guzzlehttp\psr7\src\MessageTrait.php, code is 152, comment is 23, blank is 38.
vendor\guzzlehttp\psr7\src\MultipartStream.php, code is 96, comment is 34, blank is 23.
vendor\guzzlehttp\psr7\src\NoSeekStream.php, code is 15, comment is 3, blank is 4.
vendor\guzzlehttp\psr7\src\PumpStream.php, code is 113, comment is 25, blank is 27.
vendor\guzzlehttp\psr7\src\Request.php, code is 109, comment is 15, blank is 27.
vendor\guzzlehttp\psr7\src\Response.php, code is 125, comment is 13, blank is 16.
vendor\guzzlehttp\psr7\src\Rfc7230.php, code is 7, comment is 9, blank is 2.
vendor\guzzlehttp\psr7\src\ServerRequest.php, code is 203, comment is 119, blank is 54.
vendor\guzzlehttp\psr7\src\Stream.php, code is 190, comment is 32, blank is 45.
vendor\guzzlehttp\psr7\src\StreamDecoratorTrait.php, code is 96, comment is 31, blank is 22.
vendor\guzzlehttp\psr7\src\StreamWrapper.php, code is 113, comment is 24, blank is 24.
vendor\guzzlehttp\psr7\src\UploadedFile.php, code is 163, comment is 107, blank is 46.
vendor\guzzlehttp\psr7\src\Uri.php, code is 399, comment is 256, blank is 105.
vendor\guzzlehttp\psr7\src\UriNormalizer.php, code is 80, comment is 109, blank is 27.
vendor\guzzlehttp\psr7\src\UriResolver.php, code is 128, comment is 68, blank is 23.
vendor\monolog\monolog\CHANGELOG.md, code is 180, comment is 0, blank is 47.
vendor\monolog\monolog\composer.json, code is 65, comment is 0, blank is 1.
vendor\monolog\monolog\LICENSE, code is 16, comment is 0, blank is 3.
vendor\monolog\monolog\README.md, code is 62, comment is 22, blank is 29.
vendor\monolog\monolog\src\Monolog\ErrorHandler.php, code is 169, comment is 43, blank is 28.
vendor\monolog\monolog\src\Monolog\Formatter\ChromePHPFormatter.php, code is 48, comment is 20, blank is 10.
vendor\monolog\monolog\src\Monolog\Formatter\ElasticaFormatter.php, code is 35, comment is 41, blank is 13.
vendor\monolog\monolog\src\Monolog\Formatter\FlowdockFormatter.php, code is 64, comment is 34, blank is 18.
vendor\monolog\monolog\src\Monolog\Formatter\FluentdFormatter.php, code is 42, comment is 32, blank is 12.
vendor\monolog\monolog\src\Monolog\Formatter\FormatterInterface.php, code is 7, comment is 25, blank is 4.
vendor\monolog\monolog\src\Monolog\Formatter\GelfMessageFormatter.php, code is 83, comment is 33, blank is 22.
vendor\monolog\monolog\src\Monolog\Formatter\HtmlFormatter.php, code is 77, comment is 48, blank is 16.
vendor\monolog\monolog\src\Monolog\Formatter\JsonFormatter.php, code is 105, comment is 74, blank is 29.
vendor\monolog\monolog\src\Monolog\Formatter\LineFormatter.php, code is 121, comment is 27, blank is 33.
vendor\monolog\monolog\src\Monolog\Formatter\LogglyFormatter.php, code is 16, comment is 26, blank is 5.
vendor\monolog\monolog\src\Monolog\Formatter\LogstashFormatter.php, code is 107, comment is 42, blank is 17.
vendor\monolog\monolog\src\Monolog\Formatter\MongoDBFormatter.php, code is 68, comment is 23, blank is 16.
vendor\monolog\monolog\src\Monolog\Formatter\NormalizerFormatter.php, code is 178, comment is 75, blank is 44.
vendor\monolog\monolog\src\Monolog\Formatter\ScalarFormatter.php, code is 20, comment is 21, blank is 7.
vendor\monolog\monolog\src\Monolog\Formatter\WildfireFormatter.php, code is 76, comment is 24, blank is 13.
vendor\monolog\monolog\src\Monolog\Handler\AbstractHandler.php, code is 96, comment is 74, blank is 26.
vendor\monolog\monolog\src\Monolog\Handler\AbstractProcessingHandler.php, code is 26, comment is 31, blank is 11.
vendor\monolog\monolog\src\Monolog\Handler\AbstractSyslogHandler.php, code is 64, comment is 34, blank is 11.
vendor\monolog\monolog\src\Monolog\Handler\AmqpHandler.php, code is 89, comment is 40, blank is 19.
vendor\monolog\monolog\src\Monolog\Handler\BrowserConsoleHandler.php, code is 151, comment is 55, blank is 34.
vendor\monolog\monolog\src\Monolog\Handler\BufferHandler.php, code is 74, comment is 36, blank is 19.
vendor\monolog\monolog\src\Monolog\Handler\ChromePHPHandler.php, code is 110, comment is 70, blank is 31.
vendor\monolog\monolog\src\Monolog\Handler\CouchDBHandler.php, code is 43, comment is 19, blank is 10.
vendor\monolog\monolog\src\Monolog\Handler\CubeHandler.php, code is 91, comment is 34, blank is 26.
vendor\monolog\monolog\src\Monolog\Handler\Curl\Util.php, code is 34, comment is 14, blank is 9.
